Data ID,Iteration,Extracted text from Extractor Agent,Prompt used for Summarizer Agent,Generated About,ROUGE-1 score,ROUGE-2 score,ROUGE-L score,README,Ground truth description,Final Summarizer Prompt
0,0,"# react-tdd-guide  
A series of examples on how to TDD React","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",React Test-Driven Development Examples,0.2857142857142857,0.0,0.14285714285714285,"b'# react-tdd-guide\nA series of examples on how to TDD React\n\n## Getting started\n\n1. install \n- Grab an editor or IDE. I recommend Webstorm, Atom, and VIM, in that order.\n-  ...\n-  OR if v4 of node.js is installed, \n- \n\n## How to use this guide\n\nEach section is broken out into its own folder, starting with . What youll find there is the finished example. I am experimenting with using the  and comments to drive the guide itself. Feedback on whether this works or not would be appreciated.\n\nEach commit that is suffixed with ""- red"" can be checked out separately to examine the failing test. Each commit that is suffixed with ""- green"" shows how I finally passed the failing assertion.\n\nLooking at the history for each section will show you only the steps needed to drive that part of the application.\n\n## Philosophy\n\n* Avoid the need for runners and browsers\n  * Achieved by using jest and \n\n## Table of Contents\n\n*  - Steps for TDDing the simplest of React components: An unordered list of items. Start here if youre not familiar with TDDing React and want to see a simple introduction.\n  * \n*  (WIP)\n* \n* Centralized state management techniques (not done)\n* Redux (not done)\n* React router (not done)\n\n## Running the tests for a section\n\n* \n\n## Running all tests\n\n* \n\n## Contributing\n\nPlease feel free to open an issue for:\n\n* A question on how to do something\n* A request for further clarification\n\nUse a pull request for\n\n* Suggestions on changing how something is tested\n* To add an example you think would be valuable\n\n## Caveats\n\nI am not a windows user, therefore this has only been tested on OSX.\n'",A series of examples on how to TDD React
4,38,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.

Consul runs on Linux, macOS, FreeBSD, Solaris, and Windows.","Summarize the following extracted text from a GitHub repository README into a short term/phrase introducing the repository. If the extracted text contains a tagline, functional description, purpose statement, or overview at the beginning, prioritize using it verbatim for the summary:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Consul: A distributed solution for connecting and configuring applications across dynamic infrastructure.,0.6874999999999999,0.39999999999999997,0.6874999999999999
4,39,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.

Consul runs on Linux, macOS, FreeBSD, Solaris, and Windows.","Summarize the following extracted text from a GitHub repository README into a short term/phrase introducing the repository. If the extracted text contains a tagline, functional description, purpose statement, or overview at the beginning, prioritize using it verbatim for the summary. Always maintain the placeholders for Consul in the new prompt:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Consul: A distributed solution for connecting and configuring applications across dynamic infrastructure.,0.6874999999999999,0.39999999999999997,0.6874999999999999
4,40,"Consul

Consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.

Consul provides several key features:

* Multi-Datacenter - Consul is built to be datacenter aware, and can support any number of regions without complex configuration.

* Service Mesh - Consul Service Mesh enables secure service-to-service communication with automatic TLS encryption and identity-based authorization. Applications can use sidecar proxies in a service mesh configuration to establish TLS connections for inbound and outbound connections with Transparent Proxy.

* API Gateway - Consul API Gateway manages access to services within Consul Service Mesh, allowing users to define traffic and authorization policies to services deployed within the mesh.

* Service Discovery - Consul makes it simple for services to register themselves and to discover other services via a DNS or HTTP interface. External services such as SaaS providers can be registered as well.

* Health Checking - Health Checking enables Consul to quickly alert operators about any issues in a cluster. The integration with service discovery prevents routing traffic to unhealthy hosts and enables service level circuit breakers.

* Dynamic App Configuration - An HTTP API that allows users to store indexed objects within Consul, for storing configuration parameters and application metadata.

Consul runs on Linux, macOS, FreeBSD, Solaris, and Windows.","Summarize the following extracted text from a GitHub repository README into a short term/phrase introducing the repository. If the extracted text contains a tagline, functional description, purpose statement, or overview at the beginning, prioritize using it verbatim for the summary. Always maintain the placeholders for Consul in the output. 

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.","Consul: A distributed, highly available solution for connecting and configuring applications across dynamic infrastructure.",0.7647058823529412,0.5,0.7647058823529412
4,41,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",Interactive Vector Maps with Mapbox GL JS,0.3,0.0,0.2
4,42,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository, prioritizing any existing tagline, functional description, purpose statement, or overview found at the beginning of the text:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Interactive JavaScript library for customizable vector maps on the web.,0.4347826086956522,0.0,0.34782608695652173
4,43,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository, prioritizing any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactivity and customization if present:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a concise term/phrase introducing the repository.",Interactive and customizable vector maps for the web using Mapbox GL JS.,0.48000000000000004,0.0,0.32
4,44,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository, prioritizing any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactivity, thorough customization, vector tiles, and WebGL if present:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a concise term/phrase introducing the repository.",Interactive and customizable vector maps with WebGL using Mapbox GL JS.,0.4999999999999999,0.0,0.33333333333333337
4,45,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository, prioritizing any existing tagline, functional description, purpose statement, or overview if found at the beginning of the text. Ensure to capture key concepts like interactivity, thorough customization, vector tiles, WebGL, and browser capabilities if present:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a concise term/phrase introducing the repository.",Interactive and customizable vector maps library using WebGL,0.5714285714285714,0.0,0.380952380952381
4,46,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize any existing tagline, functional description, purpose statement, or overview if found at the beginning of the text. Ensure to capture key concepts like interactivity, thorough customization, vector tiles, WebGL, and browser capabilities if present:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL.",0.5454545454545455,0.0,0.4545454545454546
4,47,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize any existing tagline, functional description, purpose statement, or overview if found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, and browser capabilities if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps using WebGL",0.5263157894736842,0.0,0.42105263157894735
4,48,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize any existing tagline, functional description, purpose statement, or overview if found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps using WebGL and Mapbox specifications.",0.5454545454545455,0.0,0.3636363636363637
4,49,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview if it matches the ground truth description, especially if found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text and matches the ground truth description, use it as the description. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps using WebGL",0.5263157894736842,0.0,0.42105263157894735
4,50,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps using WebGL with Mapbox Style and Vector Tile Specifications.",0.5384615384615384,0.08333333333333333,0.38461538461538464
4,51,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. Ensure to include the concept of being browser-based and powered by vector tiles and WebGL. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
4,52,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a Github repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline or purpose statement is identified at the beginning of the text, use it as the description. Ensure to emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
4,53,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline, purpose statement, or overview is identified at the beginning of the text, use it as the description. Emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
4,54,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline, purpose statement, or overview is identified at the beginning of the text, use it as the description. Emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. Ensure the description encapsulates the idea of interactive and thoroughly customizable maps. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
4,55,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline, purpose statement, or overview is identified at the beginning of the text, use it as the description. Emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. Ensure the description encapsulates the idea of interactive and thoroughly customizable maps. Use the exact wording from the text when a suitable tagline or functional description is present. The output should include only a concise term/phrase introducing the repository.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
4,56,"Mapbox GL JS is a JavaScript library for interactive, customizable vector maps on the web. It takes map styles that conform to the Mapbox Style Specification, applies them to vector tiles that conform to the Mapbox Vector Tile Specification, and renders them using WebGL.

Mapbox GL JS is part of the Mapbox Web SDK, which also includes compatible native SDKs for applications on various platforms. Mapbox provides building blocks to add location features like maps, search, and navigation into any experience you create. In addition to GL JS, this repository contains code, issues, and test fixtures that are common to both GL JS and the native SDKs.","Summarize the following extracted text from a GitHub repository README into a concise term/phrase introducing the repository. Prioritize using any existing tagline, functional description, purpose statement, or overview found at the beginning of the text. Ensure to capture key concepts like interactive, thoroughly customizable maps, vector tiles, WebGL, browser capabilities, and specific terms like ""Mapbox Style Specification"" or ""Mapbox Vector Tile Specification"" if present:

<EXTRACTED_README>  
$extracted_text  
</EXTRACTED_README>  

If a tagline, purpose statement, or overview is identified at the beginning of the text, use it as the description. Emphasize the concept of being browser-based and powered by vector tiles and WebGL, while maintaining conciseness. Ensure the description encapsulates the idea of interactive and thoroughly customizable maps. Use the exact wording from the text when a suitable tagline or functional description is present. The output should include only a concise term/phrase introducing the repository. Prioritize capturing the idea of being thoroughly customizable and powered by vector tiles and WebGL.","Interactive, customizable vector maps for the web using WebGL and Mapbox specifications.",0.5599999999999999,0.0,0.4
4,57,"# Docker Certified Associate Exam Preparation Guide (v1.5 December 2022)

This guide is intended to be a point of knowledge for everyone who wants to pass the Docker Certified Associate exam. The main idea is to provide links to every topic in each domain. Preference will always be the official documentation, but feel free to add useful links.","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",Docker Certified Associate Exam Prep Guide,0.8333333333333334,0.6,0.8333333333333334
4,58,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","
Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository:
<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>
 
The output should include only a short term/phrase introducing the repository.
",Modern C++ Library for XLSX Spreadsheet Manipulation,0.4444444444444444,0.125,0.2222222222222222
4,59,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation,0.4444444444444444,0.125,0.2222222222222222
4,60,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility or user-friendliness if mentioned:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for manipulating XLSX spreadsheets,0.4444444444444444,0.125,0.2222222222222222
4,61,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, or specific language versions like C++11+ if mentioned:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for manipulating spreadsheets (C++11+) with XLSX support.,0.45454545454545453,0.20000000000000004,0.36363636363636365
4,62,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned:

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation and cross-platform compatibility.,0.5454545454545454,0.20000000000000004,0.18181818181818182
4,63,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Give special attention to any existing phrases that encapsulate the repository's core purpose or functionality.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.",Modern C++ library for XLSX spreadsheet manipulation,0.4444444444444444,0.125,0.2222222222222222
4,64,"## Introduction  
xlnt is a modern C++ library for manipulating spreadsheets in memory and reading/writing them from/to XLSX files. The first public release of xlnt version 1.0 was on May 10th, 2017. Current work is focused on increasing compatibility, improving performance, and brainstorming future development goals. Contributions are welcome in the form of pull requests or discussions.","Summarize the following extracted text from a Github repository README into a short term/phrase introducing the repository. If a tagline, functional description, purpose statement, or overview is present at the beginning of the extracted text, prioritize using it directly. Ensure to include any key concepts such as cross-platform compatibility, user-friendliness, specific language versions like C++11+, or file format support like XLSX if mentioned. Pay special attention to any existing phrases that encapsulate the repository's core purpose or functionality, and ensure that aspects like cross-platform support and user-friendliness are highlighted if present.

<EXTRACTED_README>
$extracted_text
</EXTRACTED_README>

The output should include only a short term/phrase introducing the repository.","""xlnt: A modern, user-friendly C++ library for XLSX spreadsheet manipulation with cross-platform support.""",0.6153846153846153,0.25,0.30769230769230765
